,Parcel ID,Land Use,Property Address,Property City,Zip Code,Sale Price,Legal Reference,Finished Area,Bedrooms,Full Bath,Half Bath
204,149 15 0A 056.00,SINGLE FAMILY,405  EDENCREST CT,ANTIOCH,37013.0,165000,20130429-0042421,,,,
205,150 03 0 024.00,SINGLE FAMILY,3408  COUNTRY HILL RD,ANTIOCH,37013.0,131000,20130422-0039770,1650.0,4.0,3.0,0.0
206,150 03 0 091.00,SINGLE FAMILY,3317  TIMBER TRL,ANTIOCH,37013.0,139000,20130510-0047362,1852.0,3.0,2.0,0.0
207,150 03 0 197.00,SINGLE FAMILY,3204  HARBOR LNDG,ANTIOCH,37013.0,120000,20130426-0041595,1344.0,3.0,2.0,0.0
208,150 05 0 275.00,SINGLE FAMILY,2910  ROGERS CT,ANTIOCH,37013.0,118500,20130409-0035089,1332.0,3.0,2.0,0.0
209,150 07 0 124.00,SINGLE FAMILY,3240  AUTUMN DR,ANTIOCH,37013.0,128000,20130409-0035108,1857.0,4.0,2.0,0.0
210,150 07 0 171.00,SINGLE FAMILY,3100  COUNTRY MEADOW RD,ANTIOCH,37013.0,127000,20130502-0044266,1511.0,3.0,2.0,0.0
211,150 07 0 331.00,SINGLE FAMILY,3405  COUNTRY RIDGE DR,ANTIOCH,37013.0,130000,20130422-0039774,1593.0,3.0,2.0,0.0
212,150 09 0 213.00,SINGLE FAMILY,329  CEDARCLIFF RD,ANTIOCH,37013.0,89000,20130502-0044183,1392.0,3.0,2.0,0.0
213,150 10 0 185.00,SINGLE FAMILY,304  OAK TIMBER CT,ANTIOCH,37013.0,109900,20130429-0041970,1110.0,3.0,2.0,0.0
214,150 11 0 097.00,SINGLE FAMILY,400  S TOWNE CT,ANTIOCH,37013.0,115000,20130417-0038174,1601.0,3.0,2.0,0.0
215,150 12 0A 091.00,SINGLE FAMILY,3644  SEASONS DR,ANTIOCH,37013.0,153000,20130415-0036973,,,,
216,150 14 0C 005.00,SINGLE FAMILY,3117  SHADY TREE LN,ANTIOCH,37013.0,119900,20130502-0043994,,,,
217,150 14 0C 007.00,SINGLE FAMILY,3125  SHADY TREE LN,ANTIOCH,37013.0,119900,20130418-0038474,,,,
218,151 01 0A 155.00,SINGLE FAMILY,3128  KENNEBECK PL,ANTIOCH,37013.0,134900,20130501-0043868,,,,
219,151 10 0A 208.00,SINGLE FAMILY,7308  OLE NOTTINGHAM DR,ANTIOCH,37013.0,107500,20130430-0042737,,,,
220,163 02 0B 002.00,VACANT RES LAND,104  TOOK DR,ANTIOCH,37013.0,25000,20130424-0040633,,,,
221,163 02 0B 003.00,VACANT RES LAND,108  TOOK DR,ANTIOCH,37013.0,25000,20130424-0040633,,,,
222,163 02 0B 013.00,VACANT RES LAND,148  TOOK DR,ANTIOCH,37013.0,30000,20130513-0047955,,,,
223,163 02 0B 013.00,VACANT RES LAND,148  TOOK DR,ANTIOCH,37013.0,22000,20130513-0047954,,,,
224,163 02 0B 018.00,VACANT RES LAND,208  TOOK DR,ANTIOCH,37013.0,22000,20130513-0047954,,,,
225,163 02 0B 018.00,VACANT RES LAND,208  TOOK DR,ANTIOCH,37013.0,30000,20130513-0047955,,,,
226,163 02 0B 023.00,SINGLE FAMILY,225  TOOK DR,ANTIOCH,37013.0,11000,20130513-0047951,,,,
227,163 02 0B 023.00,SINGLE FAMILY,225  TOOK DR,ANTIOCH,37013.0,15000,20130513-0047952,,,,
228,163 02 0B 034.00,SINGLE FAMILY,149  TOOK DR,ANTIOCH,37013.0,11000,20130513-0047944,,,,
229,163 02 0B 034.00,SINGLE FAMILY,149  TOOK DR,ANTIOCH,37013.0,15000,20130513-0047945,,,,
230,163 02 0B 073.00,VACANT RES LAND,232  TOOK DR,ANTIOCH,37013.0,18000,20130416-0037692,,,,
231,163 02 0B 079.00,VACANT RES LAND,264  TOOK DR,ANTIOCH,37013.0,18000,20130416-0037676,,,,
232,163 02 0B 109.00,SINGLE FAMILY,241  TOOK DR,ANTIOCH,37013.0,192900,20130506-0045382,,,,
233,163 16 0C 108.00,RESIDENTIAL CONDO,1829  ISABELLE LN,ANTIOCH,37013.0,119900,20130502-0044296,,,,
234,163 16 0C 131.00,RESIDENTIAL CONDO,1812  ISABELLE LN,ANTIOCH,37013.0,112500,20130502-0044108,,,,
235,164 07 0A 063.00,SINGLE FAMILY,1552  ROCKGLADE RUN,ANTIOCH,37013.0,160000,20130501-0043709,,,,
236,164 10 0A 310.00,SINGLE FAMILY,2809  PINEBROOK TRL,ANTIOCH,37013.0,178000,20130409-0035078,,,,
237,164 10 0A 362.00,SINGLE FAMILY,2505  SKYFALLS WAY,ANTIOCH,37013.0,170000,20130422-0039822,,,,
238,175 06 0A 048.00,SINGLE FAMILY,1148  SHALLOWBROOK TRL S,ANTIOCH,37013.0,129000,20130506-0045569,,,,
239,175 06 0A 113.00,SINGLE FAMILY,5127  PRESERVE BLVD,ANTIOCH,37013.0,151000,20130419-0039270,,,,
240,148 15 0 083.00,SINGLE FAMILY,528  DANLEY CT,ANTIOCH,37013.0,126000,20130521-0051240,1946.0,2.0,2.0,0.0
241,162 01 0 099.00,SINGLE FAMILY,288  DELVIN DR,ANTIOCH,37013.0,110000,20130605-0057029,1342.0,3.0,1.0,1.0
242,162 02 0 035.00,SINGLE FAMILY,5040  OLIVIA DR,ANTIOCH,37013.0,122000,20130521-0050899,2288.0,3.0,1.0,1.0
243,162 02 0 173.00,SINGLE FAMILY,5104  COLEMONT DR,ANTIOCH,37013.0,121303,20130510-0047584,2400.0,3.0,1.0,1.0
244,162 02 0A 019.00,SINGLE FAMILY,5013  LUKER LN,ANTIOCH,37013.0,122000,20130514-0048435,,,,
245,162 02 0A 021.00,SINGLE FAMILY,5005  LUKER LN,ANTIOCH,37013.0,141900,20130522-0051949,,,,
246,162 02 0A 022.00,SINGLE FAMILY,5001  LUKER LN,ANTIOCH,37013.0,141900,20130514-0048652,,,,
247,162 02 0A 023.00,SINGLE FAMILY,4913  LUKER LN,ANTIOCH,37013.0,141900,20130513-0047934,,,,
248,162 06 0 264.00,SINGLE FAMILY,108  VALLEY GREEN CT,ANTIOCH,37013.0,131000,20130517-0049725,1527.5,3.0,1.0,1.0
249,162 06 0 384.00,SINGLE FAMILY,121  ROBERT YOEST DR,ANTIOCH,37013.0,92500,20130523-0052249,1400.0,3.0,1.0,1.0
250,162 07 0 099.00,DUPLEX,5065  MCLENDON DR,ANTIOCH,37013.0,120000,20130531-0055213,2392.0,4.0,2.0,0.0
251,162 07 0 104.00,DUPLEX,100  EMELY CT,ANTIOCH,37013.0,120000,20130531-0055216,2392.0,4.0,2.0,0.0
252,162 13 0 231.00,SINGLE FAMILY,246  CEDARVIEW DR,ANTIOCH,37013.0,119382,20130528-0053682,1304.0,3.0,2.0,0.0
253,172 08 0A 016.00,SINGLE FAMILY,1616  HUNTERS BRANCH RD,ANTIOCH,37013.0,129500,20130620-0063251,,,,
254,173 01 0 195.00,ZERO LOT LINE,515  MAXINE DR,ANTIOCH,37013.0,55000,20130604-0056082,754.0,2.0,1.0,0.0
255,173 04 0A 040.00,SINGLE FAMILY,208  BEN ALEX CT,ANTIOCH,37013.0,147000,20130524-0052931,,,,
256,173 04 0A 097.00,SINGLE FAMILY,409  BARKLEY CT,ANTIOCH,37013.0,164500,20130618-0061971,,,,
257,173 08 0A 034.00,SINGLE FAMILY,1153  STREAMDALE PT E,ANTIOCH,37013.0,224000,20130517-0050067,,,,
258,173 08 0A 044.00,SINGLE FAMILY,1113  STREAMDALE PT E,ANTIOCH,37013.0,213000,20130508-0046364,,,,
259,173 08 0A 094.00,SINGLE FAMILY,2116  SKYGLEN TRCE,ANTIOCH,37013.0,218100,20130517-0049788,,,,
260,173 08 0A 119.00,SINGLE FAMILY,3045  BLUFFHOLLOW GAP,ANTIOCH,37013.0,181000,20130510-0047661,,,,
261,173 08 0A 121.00,SINGLE FAMILY,3053  BLUFFHOLLOW GAP,ANTIOCH,37013.0,45000,20130530-0054679,,,,
262,173 08 0A 141.00,SINGLE FAMILY,3040  BLUFFHOLLOW GAP,ANTIOCH,37013.0,218500,20130507-0045859,,,,
263,173 08 0A 142.00,SINGLE FAMILY,3036  BLUFFHOLLOW GAP,ANTIOCH,37013.0,205900,20130521-0051013,,,,
264,173 09 0B 100.00,SINGLE FAMILY,4117  BARNES COVE CT,ANTIOCH,37013.0,213588,20130530-0054470,,,,
265,173 09 0B 123.00,SINGLE FAMILY,2801  HAVERSHAM CT,ANTIOCH,37013.0,40000,20130510-0047720,,,,
266,173 10 0A 022.00,SINGLE FAMILY,3048  BARNES BEND DR,ANTIOCH,37013.0,241000,20130516-0049293,,,,
267,173 10 0A 126.00,SINGLE FAMILY,3428  TURFWAY LN,ANTIOCH,37013.0,224900,20130610-0058821,,,,
268,173 11 0A 015.00,SINGLE FAMILY,2056  STANFORD VILLAGE DR,ANTIOCH,37013.0,171500,20130606-0057324,,,,
269,173 15 0A 052.00,SINGLE FAMILY,1252  BENDING CREEK DR,ANTIOCH,37013.0,165000,20130513-0047885,,,,
270,173 15 0A 134.00,SINGLE FAMILY,353  UPPER MILL DR,ANTIOCH,37013.0,160000,20130517-0050060,,,,
271,173 16 0A 235.00,SINGLE FAMILY,3505  CHANDLER COVE WAY,ANTIOCH,37013.0,159000,20130524-0052695,,,,
272,174 01 0A 098.00,SINGLE FAMILY,1088  SHIRE DR,ANTIOCH,37013.0,162540,20130514-0048447,,,,
273,174 11 0A 181.00,SINGLE FAMILY,2113  CAMILLE DR,ANTIOCH,37013.0,180000,20130606-0057322,,,,
274,174 11 0A 189.00,VACANT RES LAND,1448  OHARA DR,ANTIOCH,37013.0,9000,20130502-0044174,,,,
275,174 11 0A 190.00,VACANT RES LAND,1456  OHARA DR,ANTIOCH,37013.0,19000,20130509-0046928,,,,
276,174 11 0A 543.00,VACANT RES LAND,2056  LEEFIELD DR,ANTIOCH,37013.0,8000,20130509-0046926,,,,
277,174 11 0B 006.00,SINGLE FAMILY,6025  CANE SPRINGS RD,ANTIOCH,37013.0,200380,20130524-0052739,,,,
278,174 11 0B 011.00,SINGLE FAMILY,6045  CANE SPRINGS RD,ANTIOCH,37013.0,150351,20130516-0049351,,,,
279,181 02 0A 098.00,RESIDENTIAL CONDO,8411  CALLABEE WAY,ANTIOCH,37013.0,115000,20130513-0047870,,,,
280,181 02 0A 188.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
281,181 02 0A 189.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
282,181 02 0A 190.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
283,181 02 0A 191.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
284,181 02 0A 192.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
285,181 02 0A 193.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
286,181 02 0A 194.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
287,181 02 0A 195.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
288,181 02 0A 196.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
289,181 02 0A 197.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
290,181 02 0A 198.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
291,181 02 0A 199.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
292,181 02 0A 200.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
293,181 02 0A 201.00,VACANT RES LAND,8205  LENOX CREEKSIDE DR,ANTIOCH,37013.0,366800,20130524-0053102,,,,
294,181 03 0A 055.00,SINGLE FAMILY,6137  TUCKALEECHEE LN,ANTIOCH,37013.0,224500,20130529-0053836,,,,
295,181 03 0A 059.00,SINGLE FAMILY,6121  TUCKALEECHEE LN,ANTIOCH,37013.0,159750,20130508-0046568,,,,
296,181 03 0A 146.00,SINGLE FAMILY,7204  SANTEELAH WAY,ANTIOCH,37013.0,190000,20130611-0059181,,,,
297,181 03 0A 271.00,SINGLE FAMILY,7457  STECOAH ST,ANTIOCH,37013.0,205000,20130605-0057199,,,,
298,181 03 0A 280.00,SINGLE FAMILY,7432  STECOAH ST,ANTIOCH,37013.0,158000,20130520-0050616,,,,
299,182 01 0A 015.00,SINGLE FAMILY,213  SUNDOWN DR,ANTIOCH,37013.0,174000,20130529-0053729,,,,
300,182 01 0A 063.00,SINGLE FAMILY,1004  MORNING CT,ANTIOCH,37013.0,176800,20130506-0045454,,,,
301,182 06 0A 024.00,SINGLE FAMILY,7863  RAINEY DR,ANTIOCH,37013.0,162000,20130607-0058061,,,,
302,182 06 0A 342.00,SINGLE FAMILY,8900  RISTAU CT,ANTIOCH,37013.0,147900,20130607-0058064,,,,
303,182 06 0A 358.00,SINGLE FAMILY,9213  THOMASON TRL,ANTIOCH,37013.0,157000,20130530-0054547,,,,
304,182 12 0A 140.00,SINGLE FAMILY,805  CRAB APPLE CV,ANTIOCH,37013.0,25000,20130503-0044720,,,,
305,182 12 0A 143.00,VACANT RES LAND,7413  GOLDEN APPLE DR,ANTIOCH,37013.0,25000,20130503-0044728,,,,
306,182 12 0A 148.00,SINGLE FAMILY,7204  SMOKEY HILL RD,ANTIOCH,37013.0,186000,20130604-0056375,,,,
307,183 05 0A 112.00,SINGLE FAMILY,4129  OCTOBER WOODS DR,ANTIOCH,37013.0,167000,20130524-0052964,,,,
308,183 05 0A 120.00,SINGLE FAMILY,620  WAYWOOD CIR,ANTIOCH,37013.0,194900,20130605-0057135,,,,
309,183 05 0A 226.00,SINGLE FAMILY,5156  MORNINGWOOD LN,ANTIOCH,37013.0,224900,20130605-0056842,,,,
310,136 15 0B 009.00,RESIDENTIAL CONDO,3401  ANDERSON RD,ANTIOCH,37013.0,114000,20130509-0046985,,,,
311,149 03 0A 030.00,SINGLE FAMILY,3284  CLAPHAM RD,ANTIOCH,37013.0,110000,20130528-0053626,,,,
312,149 09 0 129.00,SINGLE FAMILY,113  APOLLO CT W,ANTIOCH,37013.0,128200,20130506-0045628,1208.0,3.0,2.0,0.0
313,149 11 0A 028.00,SINGLE FAMILY,1501  RICE HILL CT,ANTIOCH,37013.0,118500,20130621-0063767,,,,
314,149 15 0A 051.00,SINGLE FAMILY,425  EDENCREST CT,ANTIOCH,37013.0,180000,20130607-0057945,,,,
315,149 15 0B 036.00,RESIDENTIAL CONDO,1515  BRIDGECREST DR,ANTIOCH,37013.0,105000,20130603-0055426,,,,
316,150 01 0 336.00,SINGLE FAMILY,2912  MOSS SPRING DR,ANTIOCH,37013.0,122500,20130531-0055267,1850.0,2.0,2.0,0.0
317,150 07 0 059.00,SINGLE FAMILY,200  NEW TOWNE CT,ANTIOCH,37013.0,110000,20130514-0048401,1196.0,3.0,2.0,0.0
318,150 07 0 102.00,SINGLE FAMILY,3213  COUNTRY MEADOW RD,ANTIOCH,37013.0,118000,20130508-0046295,1444.0,3.0,2.0,0.0
319,150 07 0 165.00,SINGLE FAMILY,3217  COUNTRY LAWN DR,ANTIOCH,37013.0,120000,20130514-0048543,1372.0,3.0,2.0,0.0
320,150 07 0 200.00,SINGLE FAMILY,3109  COUNTRY MEADOW RD,ANTIOCH,37013.0,123700,20130524-0052832,1716.0,3.0,3.0,0.0
321,150 07 0 205.00,SINGLE FAMILY,3212  COUNTRY LAWN DR,ANTIOCH,37013.0,129921,20130605-0057022,1716.0,3.0,3.0,0.0
322,150 07 0 245.00,ZERO LOT LINE,3225  ANDERSON RD,ANTIOCH,37013.0,62000,20130521-0051044,1213.0,2.0,2.0,0.0
323,150 07 0 502.00,SINGLE FAMILY,3441  COUNTRY WAY RD,ANTIOCH,37013.0,125500,20130611-0059432,1664.0,3.0,3.0,0.0
324,150 08 0 003.00,SINGLE FAMILY,704  COUNTRY RIDGE CT,ANTIOCH,37013.0,134000,20130621-0063746,1800.0,4.0,3.0,0.0
325,150 10 0 002.00,SINGLE FAMILY,3033  FIELDSTONE DR,ANTIOCH,37013.0,109995,20130516-0049548,1661.0,3.0,2.0,0.0
326,150 10 0 067.00,SINGLE FAMILY,3100  TOWNE VALLEY RD,ANTIOCH,37013.0,98000,20130611-0059401,1550.0,3.0,2.0,0.0
327,150 11 0 032.00,SINGLE FAMILY,3213  TOWNE VILLAGE RD,ANTIOCH,37013.0,112000,20130531-0055094,1304.0,3.0,2.0,0.0
328,150 11 0 058.00,SINGLE FAMILY,3313  TOWNE RIDGE DR,ANTIOCH,37013.0,107000,20130515-0048849,1500.0,3.0,2.0,0.0
329,150 12 0A 084.00,SINGLE FAMILY,3769  SEASONS DR,ANTIOCH,37013.0,165000,20130524-0052647,,,,
330,150 14 0A 107.00,SINGLE FAMILY,500  PLEASANT COLONY CT,ANTIOCH,37013.0,115000,20130530-0054700,,,,
331,150 14 0C 009.00,SINGLE FAMILY,3157  SHADY TREE LN,ANTIOCH,37013.0,145900,20130604-0056166,,,,
332,150 14 0C 010.00,SINGLE FAMILY,3161  SHADY TREE LN,ANTIOCH,37013.0,139900,20130603-0055421,,,,
333,150 14 0C 026.00,SINGLE FAMILY,3100  SHADY TREE LN,ANTIOCH,37013.0,119900,20130516-0049211,,,,
334,151 10 0A 102.00,SINGLE FAMILY,7436  E WINCHESTER DR,ANTIOCH,37013.0,115360,20130524-0052991,,,,
335,151 10 0A 277.00,SINGLE FAMILY,1412  CHESTERBROOK CT,ANTIOCH,37013.0,125000,20130522-0051740,,,,
336,151 10 0A 316.00,SINGLE FAMILY,1209  HARTFIELD CT,ANTIOCH,37013.0,152000,20130604-0056618,,,,
337,163 11 0A 016.00,RESIDENTIAL CONDO,215  HICKORY FORGE DR,ANTIOCH,37013.0,70000,20130506-0045408,,,,
338,163 11 0C 012.00,RESIDENTIAL CONDO,531  UPSALL DR,ANTIOCH,37013.0,95000,20130528-0053608,,,,
339,163 16 0A 006.00,VACANT RES LAND,5811  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
340,163 16 0A 007.00,VACANT RES LAND,5813  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
341,163 16 0A 008.00,VACANT RES LAND,5815  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
342,163 16 0A 009.00,VACANT RES LAND,5817  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
343,163 16 0A 010.00,VACANT RES LAND,5819  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
344,163 16 0A 011.00,VACANT RES LAND,5821  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
345,163 16 0A 012.00,VACANT RES LAND,5823  MONROE XING,ANTIOCH,37013.0,140000,20130605-0057284,,,,
346,163 16 0A 099.00,RESIDENTIAL CONDO,2005  ETHAN LN,ANTIOCH,37013.0,103800,20130613-0060565,,,,
347,164 07 0A 065.00,SINGLE FAMILY,1544  ROCKGLADE RUN,ANTIOCH,37013.0,84000,20130524-0052526,,,,
348,164 07 0A 067.00,SINGLE FAMILY,1536  ROCKGLADE RUN,ANTIOCH,37013.0,84000,20130524-0052526,,,,
349,164 07 0A 068.00,SINGLE FAMILY,1532  ROCKGLADE RUN,ANTIOCH,37013.0,84000,20130524-0052526,,,,
350,164 08 0B 071.00,SINGLE FAMILY,1424  PRIESTSHORE BAY,ANTIOCH,37013.0,150000,20130529-0053810,,,,
351,164 10 0A 206.00,SINGLE FAMILY,408  STARGLEN TRL,ANTIOCH,37013.0,145000,20130517-0049742,,,,
352,164 12 0A 027.00,SINGLE FAMILY,3120  WEATHERSTONE CV W,ANTIOCH,37013.0,110000,20130619-0062584,,,,
353,164 12 0A 068.00,SINGLE FAMILY,953  PIN OAK DR,ANTIOCH,37013.0,137500,20130523-0052456,,,,
354,164 13 0 112.00,SINGLE FAMILY,6136  BENT WOOD DR,ANTIOCH,37013.0,131000,20130603-0055675,1247.0,3.0,2.0,0.0
355,164 13 0A 070.00,SINGLE FAMILY,508  GOLDROOM WAY,ANTIOCH,37013.0,160000,20130513-0047797,,,,
356,165 13 0A 060.00,SINGLE FAMILY,701  PEPPERWOOD CT,ANTIOCH,37013.0,102000,20130506-0045630,,,,
357,165 13 0A 095.00,SINGLE FAMILY,4044  PEPPERWOOD DR,ANTIOCH,37013.0,120000,20130603-0055706,,,,
358,165 14 0 008.00,SINGLE FAMILY,4645  CHUTNEY DR,ANTIOCH,37013.0,112900,20130523-0052063,1521.0,3.0,3.0,0.0
359,175 06 0A 045.00,SINGLE FAMILY,1137  SHALLOWBROOK TRL S,ANTIOCH,37013.0,132900,20130516-0049175,,,,
360,175 06 0A 096.00,SINGLE FAMILY,5024  PRESERVE BLVD,ANTIOCH,37013.0,139990,20130514-0048444,,,,
361,175 08 0 003.00,SINGLE FAMILY,4800  HICKORY WAY,ANTIOCH,37013.0,119000,20130705-0070017,1480.0,3.0,2.0,0.0
362,176 01 0 051.00,SINGLE FAMILY,208  HICKORY RIDGE CT,ANTIOCH,37013.0,146000,20130522-0051473,1554.0,3.0,2.0,0.0
363,176 02 0 023.00,SINGLE FAMILY,5016  TRAILWATER DR,ANTIOCH,37013.0,122900,20130521-0051037,1521.0,4.0,2.0,1.0
364,176 05 0A 145.00,SINGLE FAMILY,5000  SINGING HILLS DR,ANTIOCH,37013.0,165000,20130523-0052315,,,,
365,176 05 0B 131.00,SINGLE FAMILY,6100  FIRELIGHT TRL,ANTIOCH,37013.0,138000,20130528-0053629,,,,
366,176 05 0B 172.00,SINGLE FAMILY,5109  BROOKSTONE CT,ANTIOCH,37013.0,125000,20130523-0052375,,,,
367,148 14 0 319.00,ZERO LOT LINE,4025  SHUFELD CT,ANTIOCH,37013.0,62000,20130613-0060480,1323.0,3.0,1.0,1.0
368,162 01 0 042.00,SINGLE FAMILY,277  TUSCULUM RD,ANTIOCH,37013.0,68000,20130612-0059935,1565.0,4.0,2.0,0.0
369,162 02 0 014.00,SINGLE FAMILY,164  SUZANNE DR,ANTIOCH,37013.0,129921,20130718-0074572,1490.0,3.0,1.0,1.0
370,162 02 0 200.00,SINGLE FAMILY,4010  COLERIDGE DR,ANTIOCH,37013.0,109000,20130625-0065306,1800.0,3.0,1.0,1.0
371,162 03 0 147.00,SINGLE FAMILY,333  BART DR,ANTIOCH,37013.0,55000,20130612-0059933,1100.0,3.0,1.0,0.0
372,162 03 0 187.00,SINGLE FAMILY,4951  KAREN RAY DR,ANTIOCH,37013.0,115000,20130710-0071369,1650.0,3.0,2.0,0.0
373,162 03 0 275.00,SINGLE FAMILY,4938  BARELLA DR,ANTIOCH,37013.0,78000,20130620-0063259,2160.0,3.0,1.0,1.0
374,162 03 0 288.00,SINGLE FAMILY,632  ST CLOUD DR,ANTIOCH,37013.0,99000,20130604-0056193,1650.0,2.0,1.0,0.0
375,162 06 0 306.00,SINGLE FAMILY,199  OLD TUSCULUM RD,ANTIOCH,37013.0,80000,20130619-0063018,1925.51996,3.0,2.0,0.0
376,162 07 0 039.00,SINGLE FAMILY,5020  SHIHMEN DR,ANTIOCH,37013.0,133000,20130702-0068108,2047.42004,3.0,1.0,1.0
377,162 07 0 048.00,SINGLE FAMILY,118  SHIHMEN CT,ANTIOCH,37013.0,113000,20130709-0070809,1825.0,3.0,1.0,1.0
378,162 10 0 157.00,SINGLE FAMILY,505  AMELIA CT,ANTIOCH,37013.0,124983,20130621-0063811,1456.0,3.0,1.0,0.0
379,172 04 0 009.00,SINGLE FAMILY,440  CARL MILLER DR,ANTIOCH,37013.0,120000,20130625-0065028,1950.0,2.0,2.0,0.0
380,173 05 0B 028.00,SINGLE FAMILY,1829  COTTAGE GROVE WAY,ANTIOCH,37013.0,155000,20130627-0066331,,,,
381,173 05 0B 031.00,SINGLE FAMILY,1817  COTTAGE GROVE WAY,ANTIOCH,37013.0,175000,20130701-0067379,,,,
382,173 06 0B 035.00,SINGLE FAMILY,2334  SOMERSET VALLEY DR,ANTIOCH,37013.0,189000,20130702-0068359,,,,
383,173 08 0A 022.00,SINGLE FAMILY,1128  STREAMDALE PT E,ANTIOCH,37013.0,169900,20130701-0067723,,,,
384,173 10 0A 124.00,SINGLE FAMILY,3420  TURFWAY LN,ANTIOCH,37013.0,224900,20130625-0065266,,,,
385,173 10 0A 128.00,SINGLE FAMILY,3425  TURFWAY LN,ANTIOCH,37013.0,246034,20130709-0070744,,,,
386,173 10 0C 005.00,VACANT RES LAND,120  BLACKPOOL DR,ANTIOCH,37013.0,40000,20130702-0068246,,,,
387,173 11 0A 087.00,SINGLE FAMILY,2150  BLAKE DR,ANTIOCH,37013.0,189900,20130620-0063512,,,,
388,173 11 0A 090.00,SINGLE FAMILY,1000  BRIANNE CT,ANTIOCH,37013.0,171000,20130618-0062269,,,,
389,173 15 0A 101.00,SINGLE FAMILY,217  CLAYBROOK LN,ANTIOCH,37013.0,140000,20130701-0067636,,,,
390,173 16 0A 015.00,SINGLE FAMILY,3055  HIDDEN CREEK DR,ANTIOCH,37013.0,159000,20130620-0063562,,,,
391,173 16 0A 074.00,SINGLE FAMILY,3648  COLES BRANCH DR,ANTIOCH,37013.0,144000,20130703-0069153,,,,
392,173 16 0A 078.00,SINGLE FAMILY,3664  COLES BRANCH DR,ANTIOCH,37013.0,195000,20130610-0058740,,,,
393,173 16 0A 079.00,SINGLE FAMILY,3653  COLES BRANCH DR,ANTIOCH,37013.0,157500,20130701-0067449,,,,
394,173 16 0A 221.00,SINGLE FAMILY,3904  STEPHENS RIDGE WAY,ANTIOCH,37013.0,161161,20130702-0068202,,,,
395,174 11 0 006.00,SINGLE FAMILY,5680  CANE RIDGE RD,ANTIOCH,37013.0,249900,20130621-0063990,2552.0,5.0,2.0,0.0
396,174 11 0A 334.00,SINGLE FAMILY,2904  KATONKA CT,ANTIOCH,37013.0,181900,20130701-0067404,,,,
397,174 11 0A 435.00,SINGLE FAMILY,3191  SKINNER DR,ANTIOCH,37013.0,195000,20130624-0064520,,,,
398,174 11 0A 538.00,SINGLE FAMILY,2032  LEEFIELD DR,ANTIOCH,37013.0,172840,20130705-0069634,,,,
399,174 11 0B 008.00,SINGLE FAMILY,6033  CANE SPRINGS RD,ANTIOCH,37013.0,200295,20130626-0065657,,,,
400,181 02 0A 114.00,RESIDENTIAL CONDO,8431  CALLABEE WAY,ANTIOCH,37013.0,130000,20130702-0068133,,,,
401,181 02 0A 127.00,RESIDENTIAL CONDO,8441  CALLABEE WAY,ANTIOCH,37013.0,145000,20130628-0066485,,,,
402,181 02 0A 232.00,CONDO,8121  LENOX CREEKSIDE DR,ANTIOCH,37013.0,147500,20130613-0060571,,,,
403,181 03 0A 178.00,SINGLE FAMILY,7225  SANTEELAH WAY,ANTIOCH,37013.0,196150,20130612-0059907,,,,
404,181 03 0A 221.00,SINGLE FAMILY,6947  CALDERWOOD DR,ANTIOCH,37013.0,45000,20130621-0063672,,,,
405,181 03 0A 260.00,SINGLE FAMILY,7271  SANTEELAH WAY,ANTIOCH,37013.0,206000,20130703-0069156,,,,
406,182 01 0A 104.00,SINGLE FAMILY,808  DAYBREAK DR,ANTIOCH,37013.0,189990,20130611-0059152,,,,
